name,id,price,type,date
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-11-11 09:19:32.330426
Nước gạo rang TH,N00035,15000,VNPAY,2023-11-11 08:15:30.501178
Cozy tắc mật ong,V001,15000,VIETQR,2023-11-11 08:14:09.545391
Revive Trắng,N00040,15000,CARD,2023-11-11 06:52:15.845745
Snack Hành Oishi,B0056,6000,MOMO,2023-11-11 02:19:25.197422
Snack Hành Oishi,B0056,6000,MOMO,2023-11-11 02:18:32.182552
Snack bí đỏ ,B043,6000,MOMO,2023-11-11 02:18:32.182545
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-11-10 20:56:54.976688
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-11-10 16:54:48.597898
Xúc xích CP heo,B009,25000,VIETQR,2023-11-10 16:54:48.597893
Hồng trà vị đào C2 500ml,N012,15000,VIETQR,2023-11-10 16:00:43.225563
ICE Đào,N029,15000,VIETQR,2023-11-10 15:44:33.832991
Bánh trứng Custas ,DA010,5000,CARD,2023-11-10 15:18:07.867134
Milo 180ml sữa hộp,N018,11000,VIETQR,2023-11-10 14:17:43.457396
Wake up 247,N00038,15000,CASH_AT_MACHINE,2023-11-10 13:28:02.589372
Xúc xích CP heo,B009,25000,VNPAY,2023-11-10 13:27:26.229638
Wake up 247,N00038,15000,MOMO,2023-11-10 12:27:56.882887
Snack bí đỏ ,B043,6000,VIETQR,2023-11-10 11:58:35.774418
Bánh que vị truyền thống Dorkbua,B0062,7000,VIETQR,2023-11-10 11:58:35.774412
Nescafe Cafe sữa đá 200ml,N027,15000,VNPAY,2023-11-10 11:03:19.377156
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-11-10 10:35:03.099147
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-11-10 10:35:03.099137
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2023-11-10 10:20:37.254399
Nước lọc lavie 500ml,N001,10000,MOMO,2023-11-10 10:10:38.054963
Nước suối Aquafina 500ml,N002,10000,VIETQR,2023-11-10 09:33:51.540493
Teppy,N106,15000,VIETQR,2023-11-10 09:11:45.048081
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2023-11-10 08:54:44.830400
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-11-10 08:52:10.785513
Bánh trứng Custas ,DA010,5000,VIETQR,2023-11-10 08:52:10.785504
Sữa đậu nành vị đậu đỏ,SD0016,8000,CARD,2023-11-10 08:40:21.628531
Bánh trứng Custas ,DA010,5000,CARD,2023-11-10 08:40:21.628520
Bánh que vị truyền thống Dorkbua,B0062,7000,MOMO,2023-11-10 01:19:57.392332
Boncha Mật ong,N105,15000,MOMO,2023-11-09 18:20:24.101071
Bánh trứng Custas ,DA010,5000,CARD,2023-11-09 17:55:45.226398
Snack Bắp ngọt,B052,6000,CARD,2023-11-09 17:22:29.752613
Bánh trứng Custas ,DA010,5000,CARD,2023-11-09 17:22:29.752600
Revive Trắng,N00040,15000,CARD,2023-11-09 17:11:21.332098
Snack bí đỏ ,B043,6000,CARD,2023-11-09 17:11:21.332086
Nước thạch Gumi vị vải,N038,15000,VIETQR,2023-11-09 16:32:32.381360
Bánh que vị truyền thống Dorkbua,B0062,7000,VIETQR,2023-11-09 16:25:20.926329
Bánh cốm Custas,B037,5000,VIETQR,2023-11-09 16:21:08.686181
Nước thạch Gumi vị vải,N038,15000,VIETQR,2023-11-09 16:21:08.686180
Sữa đậu nành vị đậu đỏ,SD0016,8000,VIETQR,2023-11-09 16:21:08.686170
Teppy,N106,15000,VIETQR,2023-11-09 14:45:21.492332
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2023-11-09 14:22:05.677323
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2023-11-09 13:51:49.693389
Wake up 247,N00038,15000,VIETQR,2023-11-09 13:10:02.142805
Nước thạch Gumi vị nho,N039,15000,MOMO,2023-11-09 12:41:35.214708
Coco Dừa xiêm,N101,20000,VNPAY,2023-11-09 12:35:13.415835
Trà Latter sữa 400ml,V006,15000,MOMO,2023-11-09 12:06:44.378864
Nescafe Cafe sữa đá 200ml,N027,15000,VNPAY,2023-11-09 10:56:33.523488
Bánh trứng Custas ,DA010,5000,VIETQR,2023-11-09 10:09:17.838441
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-11-09 09:58:26.621373
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-11-09 09:57:43.042434
Revive Trắng,N00040,15000,CARD,2023-11-09 09:15:37.241836
Goodmood vị sữa chua,N108,15000,CARD,2023-11-09 09:14:52.654557
Trà bí đao,N0067,12000,VIETQR,2023-11-09 09:08:13.898409
Bánh cốm Custas,B037,5000,VIETQR,2023-11-09 09:01:20.685407
Bánh cốm Custas,B037,5000,VIETQR,2023-11-09 09:00:31.347484
ICE Đào,N029,15000,CASH_AT_MACHINE,2023-11-09 08:43:30.862633
Hồng trà vị đào C2 500ml,N012,15000,CASH_AT_MACHINE,2023-11-09 08:43:30.862626
Trà bí đao,N0067,12000,VNPAY,2023-11-09 08:00:08.619302
Teppy,N106,15000,VIETQR,2023-11-08 18:17:47.569344
Xúc xích CP bò ,B011,25000,MOMO,2023-11-08 17:10:22.337365
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2023-11-08 16:31:07.973355
Cozy tắc mật ong,V001,15000,VIETQR,2023-11-08 15:51:29.710916
Đậu phộng da cá Poca,B056,7000,VIETQR,2023-11-08 14:16:41.770834
Đậu phộng da cá Poca,B056,7000,VIETQR,2023-11-08 14:16:41.770825
Snack bí đỏ ,B043,6000,CASH_AT_MACHINE,2023-11-08 14:15:51.718444
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-11-08 14:15:51.718436
Nước tăng lực Sting vàng lon 320ml,N010,15000,MOMO,2023-11-08 12:38:16.173371
Cozy trà đào sả,N0011,15000,CARD,2023-11-08 12:06:02.130442
Kẹo cao su Cool Air,B0057,6000,CARD,2023-11-08 12:06:02.130433
Revive Trắng,N00040,15000,CARD,2023-11-08 12:04:13.376364
Sữa đậu nành vị đậu đỏ,SD0016,8000,CARD,2023-11-08 10:41:47.397448
Bánh trứng Custas ,DA010,5000,CARD,2023-11-08 10:41:47.397442
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-11-08 10:22:05.158973
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-11-08 10:11:03.566497
Kẹo cao su Doublemint ,B047,6000,CASH_AT_MACHINE,2023-11-08 10:10:40.809424
Kẹo cao su Doublemint ,B047,6000,CASH_AT_MACHINE,2023-11-08 10:09:27.483895
Bánh que vị truyền thống Dorkbua,B0062,7000,CASH_AT_MACHINE,2023-11-08 10:08:34.745341
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-11-08 10:08:34.745334
Bánh que vị truyền thống Dorkbua,B0062,7000,CASH_AT_MACHINE,2023-11-08 10:07:01.633336
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-11-08 09:54:05.325374
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-08 09:53:02.674500
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-08 09:49:53.517369
Coco Dừa xiêm,N101,20000,VNPAY,2023-11-08 09:16:52.318002
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2023-11-08 09:07:36.930846
Milo 180ml sữa hộp,N018,11000,VIETQR,2023-11-08 09:00:01.166410
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2023-11-08 08:20:42.880255
Boncha Mật ong,N105,15000,VNPAY,2023-11-08 08:07:18.042396
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2023-11-08 07:48:05.568411
ICE Đào,N029,15000,MOMO,2023-11-07 22:35:37.258393
Cozy trà đào sả,N0011,15000,VIETQR,2023-11-07 20:57:51.207870
Trà đen vị chanh Lipton 455ml,N00050,15000,VNPAY,2023-11-07 20:45:08.278415
Snack Hành Oishi,B0056,6000,VIETQR,2023-11-07 20:25:17.241764
Milo 180ml sữa hộp,N018,11000,VIETQR,2023-11-07 20:25:17.241753
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-07 18:19:10.546414
Nước ngọt Pet Coca Cola 390ml,N004,15000,CARD,2023-11-07 17:02:15.377377
Bò húc lon 250ml,N011,15000,CARD,2023-11-07 17:02:15.377365
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-07 16:26:08.551033
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-07 16:23:42.905773
Snack Bắp ngọt,B052,6000,CASH_AT_MACHINE,2023-11-07 15:44:27.550455
Snack bí đỏ ,B043,6000,CASH_AT_MACHINE,2023-11-07 15:44:27.550454
Bánh que vị truyền thống Dorkbua,B0062,7000,CASH_AT_MACHINE,2023-11-07 15:44:27.550442
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-07 15:44:27.042765
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2023-11-07 08:07:49.621361
Bánh trứng sữa mềm Belgi,B0060,5000,CASH_AT_MACHINE,2023-11-07 08:07:49.621354
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-07 08:05:15.221663
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-06 22:09:48.121561
Đậu phộng da cá Poca,B056,7000,CARD,2023-11-06 20:13:10.889634
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-11-06 20:10:28.998594
Nước thạch Gumi vị nho,N039,15000,CARD,2023-11-06 19:20:57.246504
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-11-06 17:16:56.032616
Snack bí đỏ ,B043,6000,VIETQR,2023-11-06 16:53:33.477421
Milo 180ml sữa hộp,N018,11000,VIETQR,2023-11-06 15:53:43.670556
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-06 15:01:41.178406
Snack bí đỏ ,B043,6000,CASH_AT_MACHINE,2023-11-06 14:59:42.882887
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-06 14:57:28.952284
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-06 14:26:48.406423
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-06 14:24:34.797410
Bánh cốm Custas,B037,5000,CARD,2023-11-06 14:16:26.729917
Bánh Donut Doowee vị dâu ,B0092,5000,MOMO,2023-11-06 12:07:26.251045
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-11-06 11:53:23.909218
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-11-06 11:32:49.342422
Sữa đậu nành vị đậu đỏ,SD0016,8000,MOMO,2023-11-06 09:01:08.034651
Sữa đậu nành nguyên chất,SD005,7000,VNPAY,2023-11-06 08:57:58.531563
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-11-06 08:52:29.050299
Snack Hành Oishi,B0056,6000,VNPAY,2023-11-06 08:45:35.825348
Bánh trứng sữa mềm Belgi,B0060,5000,VNPAY,2023-11-06 08:25:20.091446
Trà đen vị chanh Lipton 455ml,N00050,15000,VNPAY,2023-11-06 08:09:06.990432
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-06 07:53:22.528596
Milo 180ml sữa hộp,N018,11000,VNPAY,2023-11-05 19:50:32.069392
Hồng trà vị đào C2 500ml,N012,15000,CASH_AT_MACHINE,2023-11-05 15:39:16.255958
Nước thạch Gumi vị nho,N039,15000,CASH_AT_MACHINE,2023-11-05 14:09:10.754998
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-11-05 09:42:32.359572
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-11-05 09:42:32.359565
Hồng trà vị đào C2 500ml,N012,15000,CASH_AT_MACHINE,2023-11-04 21:23:56.719314
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-11-04 21:22:38.777366
Bánh trứng Custas ,DA010,5000,CARD,2023-11-04 18:01:37.932103
Bánh cốm Custas,B037,5000,VIETQR,2023-11-04 17:22:17.033373
Bánh cốm Custas,B037,5000,VIETQR,2023-11-04 17:22:17.033352
Nước gạo rang TH,N00035,15000,CARD,2023-11-04 16:19:08.493347
Wake up 247,N00038,15000,VIETQR,2023-11-04 13:24:09.602966
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-11-04 12:21:38.033641
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-11-04 12:21:38.033640
ICE Đào,N029,15000,VIETQR,2023-11-04 12:21:38.033632
Snack Hành Oishi,B0056,6000,VNPAY,2023-11-04 12:10:06.690680
Snack Bắp ngọt,B052,6000,VNPAY,2023-11-04 12:10:06.690670
Snack Bắp ngọt,B052,6000,CASH_AT_MACHINE,2023-11-04 12:08:13.438091
Xúc xích CP heo,B009,25000,VIETQR,2023-11-04 11:34:02.540237
Snack bí đỏ ,B043,6000,VNPAY,2023-11-04 09:49:25.634059
Bánh cốm Custas,B037,5000,CARD,2023-11-04 09:32:38.009383
Revive Trắng,N00040,15000,CARD,2023-11-04 09:25:37.242394
Bánh chocopie,DA008,5000,MOMO,2023-11-04 09:04:11.854226
Nước tinh khiết Dasani 500ml,N003,10000,VIETQR,2023-11-04 08:54:53.774505
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-11-04 08:10:50.039857
Bánh trứng Custas ,DA010,5000,VNPAY,2023-11-04 08:06:51.232379
Milo 180ml sữa hộp,N018,11000,VNPAY,2023-11-04 08:06:51.232372
ICE Đào,N029,15000,VIETQR,2023-11-03 20:51:16.659537
Trà Latter sữa 400ml,V006,15000,MOMO,2023-11-03 20:48:45.689362
Bánh Donut Doowee vị dâu ,B0092,5000,MOMO,2023-11-03 20:42:42.910389
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-03 18:36:46.398428
Aquarius không calo,N032,15000,VNPAY,2023-11-03 16:12:51.315369
Trà Latter sữa 400ml,V006,15000,CASH_AT_MACHINE,2023-11-03 16:06:24.557562
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,MOMO,2023-11-03 14:12:13.509744
Bánh chocopie,DA008,5000,VIETQR,2023-11-03 14:06:54.829390
Bánh chocopie,DA008,5000,VIETQR,2023-11-03 14:06:54.829383
Boncha Mật ong,N105,15000,VNPAY,2023-11-03 13:56:09.494411
Revive Trắng,N00040,15000,VNPAY,2023-11-03 13:43:13.147325
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VNPAY,2023-11-03 13:43:13.147316
Trà Latter sữa 400ml,V006,15000,CARD,2023-11-03 13:31:57.939782
Snack bí đỏ ,B043,6000,CARD,2023-11-03 13:30:31.028592
Teppy,N106,15000,VIETQR,2023-11-03 13:11:30.711706
Ôlong Teaplus,N103,15000,VIETQR,2023-11-03 13:11:30.711701
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-03 12:31:35.290315
Nước lọc lavie 500ml,N001,10000,VIETQR,2023-11-03 11:11:33.486401
Sữa đậu nành vị đậu đỏ,SD0016,8000,CARD,2023-11-03 09:32:50.890162
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-11-03 09:00:12.472135
Trà đen vị chanh Lipton 455ml,N00050,15000,VIETQR,2023-11-03 09:00:12.472122
Wake up 247,N00038,15000,VIETQR,2023-11-03 08:35:02.661791
Ôlong Teaplus,N103,12000,VIETQR,2023-11-03 07:58:41.836764
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-11-02 17:03:47.378926
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-11-02 17:03:47.378918
Snack bí đỏ ,B043,6000,VNPAY,2023-11-02 17:00:57.009356
Nước gạo rang TH,N00035,15000,VIETQR,2023-11-02 16:56:40.486416
Nước thạch Gumi vị nho,N039,15000,VNPAY,2023-11-02 15:56:44.801402
Nước thạch Gumi vị vải,N038,15000,VNPAY,2023-11-02 15:56:44.801392
Bánh Donut Doowee,B0070,5000,VNPAY,2023-11-02 15:56:44.801390
Bánh Donut Doowee,B0070,5000,VNPAY,2023-11-02 15:56:44.801387
Sữa đậu nành nguyên chất,SD005,6000,VNPAY,2023-11-02 15:56:44.801378
Bánh Donut Doowee vị dâu ,B0092,5000,VIETQR,2023-11-02 14:51:16.231156
Cozy tắc mật ong,V001,15000,VIETQR,2023-11-02 14:51:16.231150
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-11-02 14:42:42.118588
Bánh Donut Doowee,B0070,5000,CARD,2023-11-02 13:10:25.417061
Trà Latter sữa 400ml,V006,15000,VIETQR,2023-11-02 12:17:36.906608
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-02 10:42:18.139518
Kẹo cao su Doublemint ,B047,6000,CARD,2023-11-02 10:06:55.798990
Kẹo cao su Cool Air,B0057,6000,CARD,2023-11-02 10:06:14.203635
Bánh cốm Custas,B037,5000,CARD,2023-11-02 09:09:06.853430
Bò húc lon 250ml,N011,15000,VIETQR,2023-11-02 08:30:42.439085
Milo 180ml sữa hộp,N018,10000,VNPAY,2023-11-02 07:52:39.875936
Bánh trứng sữa mềm Belgi,B0060,5000,VNPAY,2023-11-02 07:52:39.875929
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-11-02 04:31:36.547741
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-11-02 04:31:36.547731
Trà Latter sữa 400ml,V006,15000,CASH_AT_MACHINE,2023-11-01 21:39:33.347542
Trà Latter sữa 400ml,V006,15000,CASH_AT_MACHINE,2023-11-01 21:39:33.347530
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-11-01 21:34:42.518014
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2023-11-01 19:28:43.554382
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2023-11-01 19:28:22.722251
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-11-01 18:44:32.437093
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-11-01 18:21:38.772638
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-11-01 17:21:26.505832
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-11-01 17:16:35.188125
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-11-01 17:16:35.188123
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-11-01 17:16:35.188117
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-11-01 16:44:02.574402
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-11-01 16:44:02.574402
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-11-01 16:44:02.574396
Snack Bắp ngọt,B052,6000,CASH_AT_MACHINE,2023-11-01 16:37:12.367425
Snack bí đỏ ,B043,6000,VIETQR,2023-11-01 16:11:23.705800
ICE Đào,N029,15000,VIETQR,2023-11-01 16:11:23.705793
Bánh trứng Custas ,DA010,5000,CARD,2023-11-01 15:54:39.053941
Nước lọc lavie 500ml,N001,10000,CARD,2023-11-01 14:46:48.861157
hypo,N01631,1000,CASH_AT_MACHINE,2023-11-01 14:43:04.070203
Bánh Donut Doowee vị cam ,B0093,5000,CASH_AT_MACHINE,2023-11-01 14:25:02.477455
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-11-01 14:25:02.477444
Nescafe Cafe sữa đá 200ml,N027,15000,MOMO,2023-11-01 10:08:46.142963
Wake up 247,N00038,15000,MOMO,2023-11-01 10:08:46.142957
Bánh trứng sữa mềm Belgi,B0060,5000,VNPAY,2023-11-01 09:04:12.590961
Sữa đậu nành nguyên chất,SD005,6000,CARD,2023-11-01 08:59:13.836684
Sữa đậu nành nguyên chất,SD005,6000,CARD,2023-11-01 08:59:13.836676
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2023-11-01 07:59:22.234417
Bò húc lon 250ml,N011,15000,MOMO,2023-11-01 00:26:45.897397
Bánh Donut Doowee,B0070,5000,MOMO,2023-10-31 22:05:55.713116
Bánh Donut Doowee,B0070,5000,MOMO,2023-10-31 22:05:55.713110
Snack bí đỏ ,B043,6000,CARD,2023-10-31 18:26:09.227207
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-31 18:16:37.661808
Bánh Donut Doowee vị cam ,B0093,5000,VIETQR,2023-10-31 18:16:37.661807
Bánh Donut Doowee vị cam ,B0093,5000,VIETQR,2023-10-31 18:16:37.661806
Bánh Donut Doowee vị dâu ,B0092,5000,VIETQR,2023-10-31 18:16:37.661799
Bánh Donut Doowee,B0070,5000,CARD,2023-10-31 16:14:25.489855
Bò húc lon 250ml,N011,15000,CASH_AT_MACHINE,2023-10-31 15:35:02.653897
Trà đen vị chanh Lipton 455ml,N00050,15000,VNPAY,2023-10-31 13:16:21.965789
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2023-10-31 13:00:24.926573
Bò húc lon 250ml,N011,15000,VIETQR,2023-10-31 10:38:24.723738
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VNPAY,2023-10-31 10:27:41.809843
Trà đen vị chanh Lipton 455ml,N00050,15000,MOMO,2023-10-31 09:56:13.417717
Cozy tắc mật ong,V001,15000,VIETQR,2023-10-31 09:52:06.330400
Bánh chocopie,DA008,5000,VIETQR,2023-10-31 08:47:18.949792
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-31 08:47:18.949782
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-10-31 08:42:54.000704
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-10-31 08:41:59.814956
Bánh Donut Doowee vị cam ,B0093,5000,CASH_AT_MACHINE,2023-10-31 01:32:06.517167
Bánh Donut Doowee vị cam ,B0093,5000,CASH_AT_MACHINE,2023-10-31 01:32:06.517160
Nescafe Cafe sữa đá 200ml,N027,15000,MOMO,2023-10-30 22:20:46.395848
Snack bí đỏ ,B043,6000,VIETQR,2023-10-30 16:38:06.122457
Bánh cốm Custas,B037,5000,VNPAY,2023-10-30 15:44:08.998064
Cozy trà đào sả,N0011,15000,VIETQR,2023-10-30 15:32:45.930398
Xúc xích CP heo,B009,25000,MOMO,2023-10-30 15:02:17.158454
Snack bí đỏ ,B043,6000,MOMO,2023-10-30 15:02:17.158449
Snack Bắp ngọt,B052,6000,MOMO,2023-10-30 15:02:17.158441
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-30 14:27:57.341800
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-30 14:27:57.341794
Bánh Donut Doowee,B0070,5000,MOMO,2023-10-30 12:52:11.197793
Kẹo cao su Doublemint ,B047,6000,CARD,2023-10-30 12:45:35.973730
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-30 12:33:25.569547
Boncha Mật ong,N105,15000,CARD,2023-10-30 12:22:31.890804
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-30 12:16:13.021988
Trà đen vị chanh Lipton 455ml,N00050,15000,MOMO,2023-10-30 10:37:35.921569
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-30 09:14:48.921860
Nước gạo rang TH,N00035,15000,VIETQR,2023-10-30 09:14:48.921848
Cozy trà đào sả,N0011,15000,CASH_AT_MACHINE,2023-10-30 09:13:10.487947
Sữa đậu nành nguyên chất,SD005,6000,MOMO,2023-10-30 08:49:45.781857
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2023-10-30 08:04:04.259702
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-10-29 20:08:40.346675
Bánh chocopie,DA008,5000,MOMO,2023-10-29 16:06:26.558136
Bánh cốm Custas,B037,5000,MOMO,2023-10-29 16:06:26.558128
Bánh cốm Custas,B037,5000,CARD,2023-10-29 15:04:29.009483
Bánh cốm Custas,B037,5000,CARD,2023-10-29 15:04:29.009482
Bánh cốm Custas,B037,5000,CARD,2023-10-29 15:04:29.009481
Bánh cốm Custas,B037,5000,CARD,2023-10-29 15:04:29.009471
Ôlong Teaplus,N103,12000,CASH_AT_MACHINE,2023-10-29 13:02:47.101791
Nescafe Cafe sữa đá 200ml,N027,15000,CASH_AT_MACHINE,2023-10-29 12:46:23.235337
Nescafe Cafe sữa đá 200ml,N027,15000,CASH_AT_MACHINE,2023-10-29 12:46:23.235326
Nước gạo rang TH,N00035,15000,CARD,2023-10-29 12:42:52.858414
Ôlong Teaplus,N103,12000,CASH_AT_MACHINE,2023-10-29 12:27:53.317796
TH trà xanh,N00033,15000,MOMO,2023-10-29 11:27:44.550989
Kẹo Xylitol hương lime mint,B0074,7000,VIETQR,2023-10-29 10:38:30.895280
Kẹo Xylitol hương lime mint,B0074,7000,CASH_AT_MACHINE,2023-10-29 10:37:26.960658
Bánh Chocopie Đậm ,B0071,5000,CASH_AT_MACHINE,2023-10-29 10:28:17.162415
Bánh Chocopie Đậm ,B0071,5000,CASH_AT_MACHINE,2023-10-29 10:27:52.629851
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-29 10:24:06.275534
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-29 10:24:06.275519
Kẹo cao su Cool Air,B0057,6000,VIETQR,2023-10-29 10:19:39.298225
Kẹo cao su Cool Air,B0057,6000,VIETQR,2023-10-29 10:19:39.298224
Kẹo Xylitol hương lime mint,B0074,7000,VIETQR,2023-10-29 10:19:39.298223
ICE Đào,N029,15000,VIETQR,2023-10-29 10:19:39.298220
Nước ngọt Pet Coca Cola 390ml,N004,15000,VIETQR,2023-10-29 10:19:39.298209
Teppy,N106,15000,VIETQR,2023-10-29 10:17:52.654618
ICE Đào,N029,15000,VIETQR,2023-10-29 10:17:52.654617
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-29 10:17:52.654616
Kẹo Xylitol hương dâu ,B0090,7000,VIETQR,2023-10-29 10:17:52.654616
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-29 10:17:52.654610
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-29 10:15:56.664028
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-29 09:59:41.738573
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-10-29 09:53:26.934457
Trà sữa TeaBreak,N109,15000,VIETQR,2023-10-29 09:52:17.172705
Nước thạch Gumi vị vải,N038,15000,CASH_AT_MACHINE,2023-10-29 09:50:28.470349
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-29 09:47:53.901810
Cozy tắc mật ong,V001,15000,CASH_AT_MACHINE,2023-10-29 09:47:32.889826
Teppy,N106,15000,VIETQR,2023-10-29 09:46:21.841765
Bánh trứng sữa mềm Belgi,B0060,5000,VIETQR,2023-10-29 09:44:11.872337
Bánh trứng sữa mềm Belgi,B0060,5000,VIETQR,2023-10-29 09:44:11.872336
Bánh trứng sữa mềm Belgi,B0060,5000,VIETQR,2023-10-29 09:44:11.872325
Nước thạch Gumi vị vải,N038,15000,VIETQR,2023-10-29 09:41:07.214450
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-29 09:37:17.942444
Latte dâu,SD001,15000,CASH_AT_MACHINE,2023-10-29 08:50:34.949839
Boncha Mật ong,N105,15000,VIETQR,2023-10-28 21:46:24.795992
Nước ngọt Pet Coca Cola 390ml,N004,15000,VNPAY,2023-10-28 18:58:50.277813
TH trà xanh,N00033,15000,VNPAY,2023-10-28 18:58:50.277793
Nước ngọt Pet Coca Cola 390ml,N004,15000,MOMO,2023-10-28 18:34:04.149818
Revive Trắng,N00040,15000,MOMO,2023-10-28 18:34:04.149798
